id,keywords
73515,"[{'id': 2658, 'name': 'new zealand'}]"
405,"[{'id': 291, 'name': 'circus'}, {'id': 378, 'name': 'prison'}, {'id': 930, 'name': 'in love with enemy'}, {'id': 1002, 'name': 'authority'}, {'id': 1365, 'name': 'harley davidson'}, {'id': 1647, 'name': 'sadness'}, {'id': 1669, 'name': 'wave'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3758, 'name': 'appearance'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 6059, 'name': 'unsociability'}, {'id': 9457, 'name': 'single'}, {'id': 9748, 'name': 'revenge'}, {'id': 167043, 'name': 'road movie'}]"
4917,"[{'id': 1475, 'name': 'telepathy'}, {'id': 4049, 'name': 'decoy'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 4565, 'name': 'dystopia'}, {'id': 163045, 'name': 'impregnation'}]"
5055,"[{'id': 4518, 'name': 'postwar period'}, {'id': 163755, 'name': 'polish'}]"
3059,"[{'id': 279, 'name': 'usa'}, {'id': 2487, 'name': 'naivety'}, {'id': 3010, 'name': 'intolerance'}, {'id': 5314, 'name': 'mill'}, {'id': 6038, 'name': 'marriage'}, {'id': 13027, 'name': 'wedding'}, {'id': 14546, 'name': 'massacre'}, {'id': 41022, 'name': 'protestant'}, {'id': 154802, 'name': 'silent film'}, {'id': 171366, 'name': 'multiple storylines'}, {'id': 188618, 'name': 'reformer'}, {'id': 192032, 'name': 'saved from hanging'}, {'id': 223595, 'name': 'jesus'}]"
27329,"[{'id': 2011, 'name': 'queen'}, {'id': 3434, 'name': 'thailand'}, {'id': 4278, 'name': 'invasion'}]"
114046,"[{'id': 10990, 'name': 'three stooges'}]"
82283,"[{'id': 2081, 'name': 'department store'}, {'id': 12193, 'name': 'reporter'}, {'id': 154802, 'name': 'silent film'}, {'id': 163098, 'name': 'newspaper reporter'}, {'id': 167888, 'name': 'hot dog'}]"
1954,"[{'id': 1453, 'name': 'amnesia'}, {'id': 2362, 'name': 'chaos theory'}, {'id': 2583, 'name': 'blackout'}, {'id': 4379, 'name': 'time travel'}, {'id': 187844, 'name': 'flashback'}]"
1278,"[{'id': 90, 'name': 'paris'}, {'id': 128, 'name': 'love triangle'}, {'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 612, 'name': 'hotel'}, {'id': 738, 'name': 'sexuality'}, {'id': 1389, 'name': 'cinephilia'}, {'id': 1439, 'name': 'flat'}, {'id': 2069, 'name': 'bathing'}, {'id': 2187, 'name': 'riot'}, {'id': 2201, 'name': 'first time'}, {'id': 5246, 'name': ""students' movement""}, {'id': 9986, 'name': 'crush'}, {'id': 14638, 'name': 'american'}, {'id': 15016, 'name': 'twins'}, {'id': 33632, 'name': 'apartment'}, {'id': 33841, 'name': 'incest'}]"
7008,"[{'id': 2430, 'name': 'hiding place'}, {'id': 3012, 'name': 'court case'}, {'id': 6149, 'name': 'police'}, {'id': 7856, 'name': 'racist'}, {'id': 33461, 'name': 'diamond'}]"
1824,"[{'id': 563, 'name': 'deja vu'}, {'id': 1453, 'name': 'amnesia'}, {'id': 1668, 'name': 'hawaii'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 9799, 'name': 'romantic comedy'}]"
44674,[]
337,"[{'id': 90, 'name': 'paris'}, {'id': 494, 'name': 'father son relationship'}, {'id': 549, 'name': 'prostitute'}, {'id': 642, 'name': 'robbery'}, {'id': 725, 'name': 'lovesickness'}, {'id': 789, 'name': 'muslim'}, {'id': 811, 'name': 'dialogue'}, {'id': 835, 'name': 'jewry'}, {'id': 1571, 'name': 'return'}, {'id': 1847, 'name': 'istanbul'}, {'id': 1872, 'name': 'loss of father'}, {'id': 1975, 'name': 'arabian'}, {'id': 2062, 'name': 'restart'}, {'id': 2156, 'name': 'homeland'}, {'id': 2201, 'name': 'first time'}, {'id': 2206, 'name': 'piggy bank'}, {'id': 2392, 'name': 'koran'}, {'id': 2393, 'name': 'adoption'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6054, 'name': 'friendship'}, {'id': 7950, 'name': 'grocer'}, {'id': 9844, 'name': 'car crash'}, {'id': 9986, 'name': 'crush'}, {'id': 208349, 'name': 'child'}]"
43376,[]
2576,"[{'id': 1739, 'name': 'holocaust'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2913, 'name': 'diary'}, {'id': 5565, 'name': 'biography'}, {'id': 6091, 'name': 'war'}, {'id': 11508, 'name': 'jewish'}, {'id': 14659, 'name': 'girl'}, {'id': 18035, 'name': 'family'}, {'id': 189422, 'name': 'nazi occupation'}]"
2099,"[{'id': 520, 'name': 'chicago'}, {'id': 1812, 'name': 'fbi'}, {'id': 6220, 'name': 'mafia boss'}, {'id': 13142, 'name': 'gangster'}, {'id': 206544, 'name': 'bomb attack'}]"
6470,"[{'id': 334, 'name': 'flying'}, {'id': 14964, 'name': 'drug'}]"
8842,"[{'id': 5565, 'name': 'biography'}, {'id': 6075, 'name': 'sport'}]"
615,"[{'id': 186, 'name': 'christianity'}, {'id': 835, 'name': 'jewry'}, {'id': 1405, 'name': 'roman empire'}, {'id': 2974, 'name': 'jesus christ'}, {'id': 3032, 'name': 'suffering'}, {'id': 3033, 'name': 'apostle'}, {'id': 3034, 'name': 'last supper'}, {'id': 3035, 'name': 'roman'}, {'id': 3036, 'name': 'bible'}, {'id': 10364, 'name': 'mission'}, {'id': 13006, 'name': 'torture'}]"
338,"[{'id': 211, 'name': 'bureaucracy'}, {'id': 292, 'name': 'berlin wall'}, {'id': 318, 'name': 'police state'}, {'id': 732, 'name': 'coma'}, {'id': 936, 'name': 'loss of mother'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1627, 'name': 'patriotism'}, {'id': 1772, 'name': 'german democratic republic'}, {'id': 1773, 'name': 'socialism'}, {'id': 1774, 'name': 'news broadcast'}, {'id': 1872, 'name': 'loss of father'}, {'id': 3461, 'name': 'lenin'}, {'id': 9457, 'name': 'single'}, {'id': 13091, 'name': '\xa0'}, {'id': 229388, 'name': 'filmes contra o comunismo'}]"
2023,"[{'id': 643, 'name': 'horse race'}, {'id': 2673, 'name': 'horse'}, {'id': 3525, 'name': 'racehorse'}]"
25935,"[{'id': 10093, 'name': 'priest'}, {'id': 14744, 'name': 'english'}, {'id': 161257, 'name': 'medieval'}]"
797,"[{'id': 428, 'name': 'nurse'}, {'id': 572, 'name': 'sex'}, {'id': 718, 'name': 'confession'}, {'id': 1566, 'name': 'dream'}, {'id': 2483, 'name': 'nudity'}, {'id': 3713, 'name': 'chase'}, {'id': 10085, 'name': 'betrayal'}, {'id': 11221, 'name': 'blood'}, {'id': 13004, 'name': 'medical'}, {'id': 14781, 'name': 'patient'}, {'id': 14819, 'name': 'violence'}, {'id': 155625, 'name': 'silence'}, {'id': 159313, 'name': 'psychiatry'}, {'id': 166989, 'name': 'submerged'}, {'id': 198914, 'name': 'institution'}, {'id': 203800, 'name': 'persona'}, {'id': 232946, 'name': 'reflexive cinema'}]"
42602,[]
1723,"[{'id': 1721, 'name': 'fight'}, {'id': 5750, 'name': 'zeitgeist unknown'}, {'id': 5751, 'name': 'mccarthy era'}, {'id': 6054, 'name': 'friendship'}, {'id': 6078, 'name': 'politics'}, {'id': 9450, 'name': 'front'}, {'id': 166329, 'name': 'film industry'}, {'id': 173644, 'name': 'communism'}, {'id': 194595, 'name': 'mccarthyism'}, {'id': 208611, 'name': '1950s'}]"
1586,"[{'id': 567, 'name': 'alcohol'}, {'id': 596, 'name': 'adultery'}, {'id': 703, 'name': 'detective'}, {'id': 787, 'name': 'mississippi'}, {'id': 931, 'name': 'jealousy'}, {'id': 1533, 'name': 'isolation'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2669, 'name': 'motel'}, {'id': 2872, 'name': 'window'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3344, 'name': 'letter'}, {'id': 3598, 'name': 'ax'}, {'id': 5585, 'name': 'notebook'}, {'id': 6149, 'name': 'police'}, {'id': 9826, 'name': 'murder'}, {'id': 10092, 'name': 'mystery'}, {'id': 11363, 'name': 'arson'}, {'id': 13028, 'name': 'writer'}, {'id': 15160, 'name': 'divorce'}]"
156,"[{'id': 128, 'name': 'love triangle'}, {'id': 236, 'name': 'suicide'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 817, 'name': 'bookshop'}, {'id': 892, 'name': 'glasgow'}, {'id': 893, 'name': 'irony'}, {'id': 894, 'name': 'depression'}, {'id': 895, 'name': 'optimism'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 1490, 'name': 'cleaning lady'}, {'id': 2643, 'name': 'dead wish'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6059, 'name': 'unsociability'}, {'id': 9457, 'name': 'single'}, {'id': 10163, 'name': 'cancer'}, {'id': 11612, 'name': 'hospital'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 187056, 'name': 'woman director'}]"
2778,"[{'id': 4358, 'name': 'shenanigan'}, {'id': 6464, 'name': 'uncle'}]"
142168,"[{'id': 187056, 'name': 'woman director'}]"
40752,"[{'id': 5650, 'name': 'feral child'}, {'id': 166995, 'name': 'wild man'}, {'id': 192928, 'name': 'raised by dogs'}]"
924,"[{'id': 972, 'name': 'refugee'}, {'id': 1583, 'name': 'mass murder'}, {'id': 1912, 'name': 'habor'}, {'id': 1926, 'name': 'car journey'}, {'id': 2081, 'name': 'department store'}, {'id': 2583, 'name': 'blackout'}, {'id': 2776, 'name': 'bus ride'}, {'id': 3725, 'name': 'pregnancy and birth'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4197, 'name': 'bite'}, {'id': 4277, 'name': 'to shoot dead'}, {'id': 4376, 'name': 'lorry'}, {'id': 4531, 'name': 'munition'}, {'id': 4682, 'name': 'basement garage'}, {'id': 5369, 'name': 'guard'}, {'id': 12377, 'name': 'zombie'}, {'id': 15162, 'name': 'dog'}, {'id': 33885, 'name': 'car'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
38,"[{'id': 563, 'name': 'deja vu'}, {'id': 802, 'name': 'regret'}, {'id': 931, 'name': 'jealousy'}, {'id': 1453, 'name': 'amnesia'}, {'id': 1566, 'name': 'dream'}, {'id': 1604, 'name': 'operation'}, {'id': 5625, 'name': 'relationship problems'}, {'id': 9673, 'name': 'love'}, {'id': 10937, 'name': 'memory'}, {'id': 12400, 'name': 'brainwashing'}, {'id': 14534, 'name': 'relationship'}, {'id': 34265, 'name': 'heartbreak'}, {'id': 157171, 'name': 'nonlinear timeline'}, {'id': 204374, 'name': 'love story'}, {'id': 224279, 'name': 'bittersweet'}]"
4377,"[{'id': 516, 'name': 'child abuse'}, {'id': 7094, 'name': 'pflegen'}]"
1720,"[{'id': 240, 'name': 'underdog'}, {'id': 1420, 'name': 'gas station'}, {'id': 2401, 'name': 'grandmother grandson relationship'}, {'id': 2415, 'name': 'idiot'}, {'id': 5468, 'name': 'monotony'}, {'id': 5746, 'name': 'iceland'}, {'id': 5747, 'name': 'fjord'}, {'id': 6257, 'name': 'genius'}, {'id': 33457, 'name': 'alcoholic'}]"
5516,"[{'id': 2409, 'name': 'church choir'}, {'id': 2430, 'name': 'hiding place'}, {'id': 3700, 'name': 'garbage'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
553,"[{'id': 570, 'name': 'rape'}, {'id': 910, 'name': 'bondage'}, {'id': 972, 'name': 'refugee'}, {'id': 1262, 'name': 'mountain'}, {'id': 1842, 'name': 'village life'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2355, 'name': 'american dream'}, {'id': 2492, 'name': 'bank robber'}, {'id': 2802, 'name': 'mountain village'}, {'id': 2804, 'name': 'exploitation'}, {'id': 2805, 'name': 'rocky mountains'}, {'id': 2822, 'name': 'woman martyr'}, {'id': 2823, 'name': 'physical work'}, {'id': 2826, 'name': 'wanted poster'}, {'id': 2827, 'name': 'forced labour'}, {'id': 2829, 'name': 'last judgment'}, {'id': 2831, 'name': 'slavery'}, {'id': 2832, 'name': 'recession'}, {'id': 6054, 'name': 'friendship'}, {'id': 6149, 'name': 'police'}, {'id': 160488, 'name': 'hoodlum'}]"
1487,"[{'id': 4252, 'name': 'black magic'}, {'id': 5572, 'name': 'fistfight'}, {'id': 9665, 'name': 'cover-up'}, {'id': 9715, 'name': 'superhero'}, {'id': 11627, 'name': 'paranormal phenomena'}, {'id': 12208, 'name': 'narration from grave'}, {'id': 15001, 'name': 'demon'}, {'id': 156174, 'name': 'occult'}, {'id': 174406, 'name': 'combat photography'}, {'id': 174413, 'name': 'reanimated corpse'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
2122,"[{'id': 2708, 'name': 'hitman'}]"
6844,"[{'id': 1160, 'name': 'egypt'}, {'id': 2618, 'name': 'miracle'}, {'id': 2831, 'name': 'slavery'}, {'id': 3038, 'name': 'israeli'}, {'id': 6917, 'name': 'epic'}, {'id': 11001, 'name': 'religion'}, {'id': 11704, 'name': 'judaism'}, {'id': 186939, 'name': 'pharaoh'}, {'id': 192002, 'name': 'biblical'}]"
923,"[{'id': 720, 'name': 'helicopter'}, {'id': 1774, 'name': 'news broadcast'}, {'id': 3431, 'name': 'materialism'}, {'id': 3544, 'name': 'machete'}, {'id': 4197, 'name': 'bite'}, {'id': 4630, 'name': 'chaos'}, {'id': 4632, 'name': 'martial law'}, {'id': 4633, 'name': 'state of emergency'}, {'id': 4634, 'name': 'rock gang'}, {'id': 4884, 'name': 'infection'}, {'id': 6092, 'name': 'army'}, {'id': 6951, 'name': 'biker'}, {'id': 9276, 'name': 'truck'}, {'id': 10292, 'name': 'gore'}, {'id': 12377, 'name': 'zombie'}, {'id': 14736, 'name': 'motorcycle gang'}, {'id': 14819, 'name': 'violence'}, {'id': 157598, 'name': 'store'}, {'id': 157690, 'name': 'mall'}, {'id': 193594, 'name': 'pittsburgh'}]"
2587,"[{'id': 11001, 'name': 'religion'}]"
3591,"[{'id': 746, 'name': 'vulkan'}, {'id': 1605, 'name': 'new love'}, {'id': 2164, 'name': 'sapient'}, {'id': 2429, 'name': 'will to survive'}, {'id': 3347, 'name': 'volcano'}, {'id': 4428, 'name': 'stone age'}, {'id': 6854, 'name': 'primitive time'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10121, 'name': 'stop motion'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 155300, 'name': 'tribal'}, {'id': 159955, 'name': 'cavemen'}, {'id': 160064, 'name': 'cave girls'}, {'id': 178645, 'name': 'prehistoric adventure'}, {'id': 183414, 'name': 'prehistoric times'}, {'id': 192918, 'name': 'prehistoric man'}]"
26176,[]
68347,"[{'id': 9663, 'name': 'sequel'}, {'id': 11100, 'name': 'giant monster'}, {'id': 163561, 'name': 'genetic engineering'}, {'id': 189359, 'name': 'rat'}, {'id': 206850, 'name': 'canuxploitation'}]"
4365,"[{'id': 1299, 'name': 'monster'}, {'id': 4552, 'name': 'beer'}, {'id': 5967, 'name': 'peru'}, {'id': 7151, 'name': 'junk food'}]"
2098,"[{'id': 5694, 'name': 'elvis'}, {'id': 6027, 'name': 'music'}, {'id': 14570, 'name': 'las vegas'}]"
393,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 1400, 'name': 'swordplay'}, {'id': 1908, 'name': 'katana'}, {'id': 2784, 'name': 'mother role'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 5600, 'name': 'daughter'}, {'id': 6145, 'name': 'right and justice'}, {'id': 9457, 'name': 'single'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
7220,"[{'id': 473, 'name': 'chain'}, {'id': 1375, 'name': 'submachine gun'}, {'id': 1568, 'name': 'undercover'}, {'id': 6212, 'name': 'smuggling'}, {'id': 7375, 'name': 'twin brother'}, {'id': 8828, 'name': 'marvel comic'}, {'id': 13116, 'name': 'one man army'}, {'id': 14546, 'name': 'massacre'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 18187, 'name': 'family reunion'}, {'id': 33595, 'name': 'pier'}]"
33823,"[{'id': 1739, 'name': 'holocaust'}, {'id': 10103, 'name': 'children'}]"
237,"[{'id': 30, 'name': 'individual'}, {'id': 388, 'name': 'scotland'}, {'id': 596, 'name': 'adultery'}, {'id': 892, 'name': 'glasgow'}, {'id': 1261, 'name': 'river'}, {'id': 1422, 'name': 'boat'}, {'id': 3012, 'name': 'court case'}, {'id': 3737, 'name': 'dying and death'}, {'id': 10818, 'name': 'author'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 34094, 'name': 'extramarital affair'}]"
7131,"[{'id': 272, 'name': 'transylvania'}, {'id': 716, 'name': 'vatican'}, {'id': 3133, 'name': 'vampire'}, {'id': 3633, 'name': 'dracula'}, {'id': 4197, 'name': 'bite'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 12564, 'name': 'werewolf'}, {'id': 156491, 'name': 'multiple monsters'}, {'id': 162729, 'name': 'van helsing'}, {'id': 220651, 'name': 'castles'}, {'id': 220652, 'name': 'mr. hyde'}]"
652,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 596, 'name': 'adultery'}, {'id': 2035, 'name': 'mythology'}, {'id': 3258, 'name': 'beauty'}, {'id': 3265, 'name': 'trojan war'}, {'id': 3930, 'name': 'bravery'}, {'id': 4372, 'name': 'wall'}, {'id': 4373, 'name': 'fraud'}, {'id': 6062, 'name': 'hostility'}, {'id': 6917, 'name': 'epic'}, {'id': 9725, 'name': 'sword fight'}, {'id': 10141, 'name': 'battlefield'}, {'id': 14704, 'name': 'ancient world'}, {'id': 158553, 'name': 'pyre'}, {'id': 162861, 'name': 'ancient greece'}, {'id': 189601, 'name': 'trojan horse'}, {'id': 235615, 'name': 'trojan'}, {'id': 235616, 'name': 'bronze age'}, {'id': 235617, 'name': 'sparta greece'}, {'id': 235618, 'name': 'helen of troy'}, {'id': 235619, 'name': ""homer's iliad""}]"
42015,[]
57811,"[{'id': 187056, 'name': 'woman director'}]"
132,"[{'id': 4917, 'name': 'shelter'}, {'id': 5282, 'name': 'rolling stones'}, {'id': 5283, 'name': 'hells angels'}, {'id': 6027, 'name': 'music'}, {'id': 6029, 'name': 'concert'}, {'id': 155710, 'name': 'rock musical'}, {'id': 187056, 'name': 'woman director'}]"
4339,"[{'id': 11064, 'name': 'nazi germany'}]"
5247,"[{'id': 6373, 'name': 'sadomasochism'}, {'id': 9826, 'name': 'murder'}, {'id': 190370, 'name': 'erotic movie'}]"
502,"[{'id': 242, 'name': 'new york'}, {'id': 840, 'name': 'usa president'}, {'id': 1402, 'name': 'general'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 2139, 'name': 'russia'}, {'id': 2297, 'name': 'interpreter'}, {'id': 2314, 'name': 'pentagon'}, {'id': 2321, 'name': 'bunker'}, {'id': 2528, 'name': 'hydrogen bomb'}, {'id': 2531, 'name': 'strategic air command'}, {'id': 2532, 'name': 'bomber'}, {'id': 2533, 'name': 'fighter pilot'}, {'id': 2534, 'name': 'missile'}, {'id': 2535, 'name': 'destroy'}, {'id': 9937, 'name': 'suspense'}, {'id': 186450, 'name': 'moscow'}]"
1373,"[{'id': 290, 'name': 'angel'}, {'id': 488, 'name': 'moses'}, {'id': 494, 'name': 'father son relationship'}, {'id': 536, 'name': 'israel'}, {'id': 587, 'name': 'amsterdam'}, {'id': 588, 'name': 'rome'}, {'id': 701, 'name': 'cuba'}, {'id': 1605, 'name': 'new love'}, {'id': 1872, 'name': 'loss of father'}, {'id': 2013, 'name': 'attempted murder'}, {'id': 3190, 'name': 'menage a trois'}, {'id': 3648, 'name': 'archangel gabriel'}, {'id': 3658, 'name': 'career'}, {'id': 3725, 'name': 'pregnancy and birth'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4073, 'name': 'apoplectic stroke'}, {'id': 4116, 'name': 'heaven'}, {'id': 4663, 'name': 'lovers'}, {'id': 4942, 'name': 'victim of murder'}, {'id': 5403, 'name': 'wehrmacht'}, {'id': 5404, 'name': 'meteor'}, {'id': 6078, 'name': 'politics'}, {'id': 6083, 'name': 'politician'}, {'id': 9649, 'name': 'god'}, {'id': 9826, 'name': 'murder'}, {'id': 13027, 'name': 'wedding'}, {'id': 14760, 'name': 'scientist'}, {'id': 14765, 'name': 'church'}, {'id': 161207, 'name': 'catholicism'}, {'id': 170652, 'name': 'father figure'}, {'id': 194063, 'name': 'messiah'}]"
667,"[{'id': 212, 'name': 'london england'}, {'id': 233, 'name': 'japan'}, {'id': 392, 'name': 'england'}, {'id': 441, 'name': 'assassination'}, {'id': 720, 'name': 'helicopter'}, {'id': 746, 'name': 'vulkan'}, {'id': 782, 'name': 'assassin'}, {'id': 1293, 'name': 'asia'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1432, 'name': 'nasa'}, {'id': 2041, 'name': 'island'}, {'id': 2139, 'name': 'russia'}, {'id': 2534, 'name': 'missile'}, {'id': 2770, 'name': 'war ship'}, {'id': 3075, 'name': 'ninja fighter'}, {'id': 3268, 'name': 'secret base'}, {'id': 3269, 'name': 'secret mission'}, {'id': 3271, 'name': 'secret organization'}, {'id': 3272, 'name': 'secret intelligence service'}, {'id': 3284, 'name': 'phantom'}, {'id': 3289, 'name': 'villain'}, {'id': 3346, 'name': 'sumo ringer'}, {'id': 3347, 'name': 'volcano'}, {'id': 3739, 'name': 'funeral'}, {'id': 9882, 'name': 'space'}, {'id': 13065, 'name': 'soldier'}, {'id': 15127, 'name': 'killer'}, {'id': 41249, 'name': 'secret service'}, {'id': 222423, 'name': 'blast'}]"
700,"[{'id': 1815, 'name': 'atomic bomb'}, {'id': 2295, 'name': 'eastern block'}, {'id': 3185, 'name': 'crocodile'}, {'id': 3272, 'name': 'secret intelligence service'}, {'id': 3278, 'name': 'kgb'}, {'id': 3496, 'name': 'snake charmer'}, {'id': 3497, 'name': 'hot air balloon'}, {'id': 6587, 'name': 'east berlin'}, {'id': 156095, 'name': 'british secret service'}]"
26976,"[{'id': 428, 'name': 'nurse'}, {'id': 496, 'name': 'poetry'}, {'id': 1992, 'name': 'professor'}, {'id': 10163, 'name': 'cancer'}, {'id': 11612, 'name': 'hospital'}, {'id': 13005, 'name': 'doctor'}, {'id': 173655, 'name': 'hospital room'}, {'id': 194254, 'name': 'ovarian cancer'}, {'id': 217409, 'name': 'english professor'}, {'id': 220363, 'name': 'chemotherapy'}]"
44864,"[{'id': 2199, 'name': 'opera'}, {'id': 7881, 'name': 'mozart'}]"
633,"[{'id': 1199, 'name': 'netherlands'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3156, 'name': 'brotherhood'}, {'id': 12105, 'name': 'student'}]"
5511,"[{'id': 90, 'name': 'paris'}, {'id': 1010, 'name': 'bar'}, {'id': 1416, 'name': 'jazz'}, {'id': 1972, 'name': 'hearing'}, {'id': 2101, 'name': 'garage'}, {'id': 2708, 'name': 'hitman'}, {'id': 5823, 'name': 'jazz club'}, {'id': 6149, 'name': 'police'}, {'id': 7453, 'name': 'canary'}, {'id': 10202, 'name': 'treason'}, {'id': 15017, 'name': 'danger'}, {'id': 41158, 'name': 'stakeout'}, {'id': 155845, 'name': 'french noir'}, {'id': 195402, 'name': 'film noir'}, {'id': 198778, 'name': 'last job'}, {'id': 206041, 'name': 'professional assassin'}, {'id': 212412, 'name': 'very little dialogue'}, {'id': 226754, 'name': 'silent protagonist'}]"
294,"[{'id': 818, 'name': 'based on novel'}, {'id': 1197, 'name': 'nevada'}, {'id': 1862, 'name': 'coming out'}, {'id': 4932, 'name': 'farm'}, {'id': 5876, 'name': 'reno'}, {'id': 10768, 'name': 'lesbian'}, {'id': 15160, 'name': 'divorce'}, {'id': 158718, 'name': 'lgbt'}, {'id': 187056, 'name': 'woman director'}]"
1162,"[{'id': 1741, 'name': 'blindness and impaired vision'}, {'id': 2470, 'name': 'education'}, {'id': 5565, 'name': 'biography'}, {'id': 6165, 'name': 'historical figure'}, {'id': 10508, 'name': 'teacher'}, {'id': 18015, 'name': 'tutor'}, {'id': 46959, 'name': 'tantrum'}, {'id': 163865, 'name': 'railway station'}, {'id': 198914, 'name': 'institution'}, {'id': 207928, 'name': '19th century'}, {'id': 212739, 'name': 'struggle'}]"
26670,"[{'id': 4326, 'name': 'theatre play'}, {'id': 9249, 'name': 'backstage'}]"
5842,"[{'id': 233, 'name': 'japan'}, {'id': 1462, 'name': 'samurai'}, {'id': 1794, 'name': 'yakuza'}, {'id': 5774, 'name': 'forest'}, {'id': 12377, 'name': 'zombie'}, {'id': 12414, 'name': 'escaped convict'}, {'id': 12415, 'name': 'back from the dead'}, {'id': 202409, 'name': 'chanbara'}, {'id': 235261, 'name': 'abduction'}]"
988,"[{'id': 387, 'name': 'california'}, {'id': 903, 'name': 'telecaster'}, {'id': 1269, 'name': 'energy policy'}, {'id': 1618, 'name': 'radiation'}, {'id': 3521, 'name': 'earthquake'}, {'id': 3586, 'name': 'tv station'}, {'id': 4368, 'name': 'nuclear power station'}, {'id': 4605, 'name': 'maximum credible accident'}, {'id': 4606, 'name': 'cinematographer'}, {'id': 4607, 'name': 'core melt'}, {'id': 7321, 'name': 'nuclear power plant'}, {'id': 9937, 'name': 'suspense'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 13424, 'name': 'tv reporter'}, {'id': 15483, 'name': 'car chase'}, {'id': 18268, 'name': 'atomic reactor'}, {'id': 156788, 'name': 'swat team'}, {'id': 209799, 'name': 'whistleblower'}, {'id': 226616, 'name': 'falsification'}, {'id': 226617, 'name': 'nuclear accident'}, {'id': 226618, 'name': 'picketing'}, {'id': 226619, 'name': 'turbine'}]"
204,"[{'id': 314, 'name': 'life and death'}, {'id': 430, 'name': 'venezuela'}, {'id': 657, 'name': 'fire'}, {'id': 1291, 'name': 'central and south america'}, {'id': 3464, 'name': 'tanker'}, {'id': 5175, 'name': 'petrol'}, {'id': 6059, 'name': 'unsociability'}, {'id': 6124, 'name': 'incomes'}, {'id': 9276, 'name': 'truck'}, {'id': 10590, 'name': 'oil'}, {'id': 15017, 'name': 'danger'}, {'id': 155963, 'name': 'driver'}, {'id': 181322, 'name': 'nitroglycerin'}]"
27171,[]
27786,"[{'id': 4458, 'name': 'post-apocalyptic'}, {'id': 10183, 'name': 'independent film'}, {'id': 10489, 'name': 'water shortage'}, {'id': 18034, 'name': 'desert'}]"
25736,"[{'id': 9016, 'name': 'femme fatale'}, {'id': 10738, 'name': 'diner'}, {'id': 155436, 'name': 'classic noir'}, {'id': 195402, 'name': 'film noir'}]"
5248,[]
2786,"[{'id': 90, 'name': 'paris'}, {'id': 5918, 'name': 'painting'}, {'id': 10183, 'name': 'independent film'}, {'id': 10594, 'name': 'money'}, {'id': 33702, 'name': 'bombing'}, {'id': 47021, 'name': 'bullet'}, {'id': 47079, 'name': 'dock'}, {'id': 155845, 'name': 'french noir'}]"
50271,"[{'id': 10685, 'name': 'escape'}, {'id': 15234, 'name': 'convict'}]"
26133,[]
2817,"[{'id': 894, 'name': 'depression'}, {'id': 6635, 'name': 'hypochondriac'}]"
1394,"[{'id': 131, 'name': 'italy'}, {'id': 4237, 'name': 'water'}, {'id': 6711, 'name': 'crisis'}, {'id': 41410, 'name': 'madness'}, {'id': 169637, 'name': 'immolation'}, {'id': 225209, 'name': 'dreams'}, {'id': 225210, 'name': 'memories'}]"
1719,"[{'id': 90, 'name': 'paris'}, {'id': 699, 'name': 'love at first sight'}, {'id': 822, 'name': 'airport'}, {'id': 848, 'name': 'double life'}, {'id': 1902, 'name': 'lisbon'}, {'id': 2080, 'name': 'stewardess'}, {'id': 3800, 'name': 'airplane'}, {'id': 5852, 'name': 'reims'}, {'id': 14602, 'name': 'break-up'}, {'id': 15160, 'name': 'divorce'}]"
